0;0,25;00,250346813920076;00,250346813920076;10,250346813920076;2
1;0,250346813920076;00,250694108959733;00,250694108959733;10,250694108959733;2
2;0,250694108959733;00,251041885786407;00,251041885786407;10,251041885786407;2
3;0,251041885786407;00,25125718673711;00,251390145068459;10,251390145068459;2
4;0,25125718673711;00,251605744696629;00,251738887475178;10,251738887475178;2
5;0,251605744696629;00,251954786195156;00,252088113676781;10,252088113676781;2
6;0,251954786195156;00,252214833510312;00,252437824344417;10,252437824344417;2
7;0,252214833510312;00,252564719970756;00,252788020150163;10,252788020150163;2
8;0,252564719970756;00,252915091813181;00,253138701767029;10,253138701767029;2
9;0,252915091813181;00,253265949710933;00,25348986986896;10,25348986986896;2
10;0,253265949710933;00,253617294338298;00,253841525130836;10,253841525130836;2
11;0,253617294338298;00,253969126370492;00,254193668228471;10,254193668228471;2
12;0,253969126370492;00,254321446483672;00,254546299838619;10,254546299838619;2
13;0,254321446483672;00,25467425535493;00,254899420638971;10,254899420638971;2
14;0,25467425535493;00,255027553662299;00,255253031308159;10,255253031308159;2
15;0,255027553662299;00,255381342084751;00,255607132525756;10,255607132525756;2
16;0,255381342084751;00,255735621302202;00,255961724972279;10,255961724972279;2
17;0,255735621302202;00,25609039199551;00,256316809329188;10,256316809329188;2
18;0,25609039199551;00,256445654846477;00,256672386278887;10,256672386278887;2
19;0,256445654846477;00,256801410537853;00,25702845650473;10,25702845650473;2
20;0,256801410537853;00,257157659753332;00,257385020691016;10,257385020691016;2
21;0,257157659753332;00,257514403177559;00,257742079522996;10,257742079522996;2
22;0,257514403177559;00,257871641496127;00,258099633686868;10,258099633686868;2
23;0,257871641496127;00,258229375395582;00,258457683869784;10,258457683869784;2
24;0,258229375395582;00,258587605563422;00,258816230759851;10,258816230759851;2
25;0,258587605563422;00,258946332688096;00,259175275046128;10,259175275046128;2
26;0,258946332688096;00,259305557459012;00,259534817418631;10,259534817418631;2
27;0,259305557459012;00,259665280566532;00,259894858568332;10,259894858568332;2
28;0,259665280566532;00,260025502701976;00,260255399187163;10,260255399187163;2
29;0,260025502701976;00,260386224557623;00,260616439968015;10,260616439968015;2
30;0,260386224557623;00,260747446826714;00,260977981604742;10,260977981604742;2
31;0,260747446826714;00,26110917020345;00,261340024792158;10,261340024792158;2
32;0,26110917020345;00,261471395382994;00,261702570226042;10,261702570226042;2
33;0,261471395382994;00,261834123061477;00,262065618603138;10,262065618603138;2
34;0,261834123061477;00,262197353935991;00,262429170621158;10,262429170621158;2
35;0,262197353935991;00,2625610887046;00,26279322697878;10,26279322697878;2
36;0,2625610887046;00,262925328066333;00,263157788375652;10,263157788375652;2
37;0,262925328066333;00,263290072721189;00,263522855512393;10,263522855512393;2
38;0,263290072721189;00,26365532337014;00,263888429090593;10,263888429090593;2
39;0,26365532337014;00,264021080715128;00,264254509812816;10,264142272681659;2
40;0,264021080715128;00,26438734545907;00,2646210983826;10,264508705549845;2
41;0,26438734545907;00,264754118305859;00,26498819550446;10,26487564675411;2
42;0,264754118305859;00,265121399960363;00,265355801883887;10,265243096999644;2
43;0,265121399960363;00,265489191128429;00,265723918227353;10,265611056992618;2
44;0,265489191128429;00,265857492516881;00,266092545242307;10,265979527440183;2
45;0,265857492516881;00,266226304833527;00,266461683637181;10,26634850905047;2
46;0,266226304833527;00,266595628787154;00,26683133412139;10,266718002532591;2
47;0,266595628787154;00,266965465087534;00,267201497405334;10,267088008596644;2
48;0,266965465087534;00,267335814445422;00,267572174200395;10,267458527953711;2
49;0,267335814445422;00,26770667757256;00,267943365218946;10,267829561315861;2
50;0,26770667757256;00,268078055181678;00,268315071174347;10,26820110939615;2
51;0,268078055181678;00,268449947986494;00,268687292780945;10,268573172908624;2
52;0,268449947986494;00,268822356701716;00,269060030754081;10,268945752568319;2
53;0,268822356701716;00,269195282043044;00,269433285810088;10,269318849091264;2
54;0,269195282043044;00,269568724727169;00,269807058666291;10,269692463194479;2
55;0,269568724727169;00,26994268547178;00,270181350041012;10,270066595595981;2
56;0,26994268547178;00,270317164995557;00,270556160653569;10,270441247014782;2
